word	zh	image
return	返回	https://upload.wikimedia.org/wikipedia/commons/f/f3/Return_of_the_Crimea_rib.png?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail_unscaled
returned	已返回	https://thumb.wikimedia.org/wikipedia/commons/thumb/4/44/Kyouji_tominaga_returned_to_Japan.jpg/250px-Kyouji_tominaga_returned_to_Japan.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
returns	返回	https://thumb.wikimedia.org/wikipedia/commons/thumb/e/ea/Joan_Blondell_in_Topper_Returns_2.jpg/250px-Joan_Blondell_in_Topper_Returns_2.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
retyping	重打	
reusable	可复用	https://thumb.wikimedia.org/wikipedia/commons/thumb/d/d4/Reusable_Bag.jpg/250px-Reusable_Bag.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
reuse	复用	https://thumb.wikimedia.org/wikipedia/commons/thumb/8/89/Project_reuse_ranking_apache_commons_library.png/250px-Project_reuse_ranking_apache_commons_library.png?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
reveal	揭示	https://thumb.wikimedia.org/wikipedia/commons/thumb/b/b8/EXIF_Reveal_-_GPS_Info.png/250px-EXIF_Reveal_-_GPS_Info.png?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
revenue	收入	https://thumb.wikimedia.org/wikipedia/commons/thumb/6/68/Japanese_Revenue_stamp_1sen.JPG/250px-Japanese_Revenue_stamp_1sen.JPG?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
review	评审	https://upload.wikimedia.org/wikipedia/commons/0/00/Review.png?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail_unscaled
reviewed	已评审	https://thumb.wikimedia.org/wikipedia/commons/thumb/8/87/Reviewed_companies_logo.png/250px-Reviewed_companies_logo.png?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
reviewer	评审者	https://thumb.wikimedia.org/wikipedia/commons/thumb/0/06/Flickr_reviewer_top-icon.png/250px-Flickr_reviewer_top-icon.png?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
reviews	评审	https://thumb.wikimedia.org/wikipedia/commons/thumb/8/8a/1896_Review_of_Reviews_NY_v13_no77.png/250px-1896_Review_of_Reviews_NY_v13_no77.png?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
revisit	重访	https://thumb.wikimedia.org/wikipedia/commons/thumb/2/27/Site-Plan-Architectural-Review-Sexto-Panteon-Argentina-Buenos-Aires-Brutalist-Lea-Namer-Revisit-272x300.png/250px-Site-Plan-Architectural-Review-Sexto-Panteon-Argentina-Buenos-Aires-Brutalist-Lea-Namer-Revisit-272x300.png?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
revoked	已撤销	https://thumb.wikimedia.org/wikipedia/commons/thumb/1/19/Foreskin_retraction.jpg/120px-Foreskin_retraction.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
reward	奖励	
rewards	奖励	https://thumb.wikimedia.org/wikipedia/commons/thumb/8/82/Abu_laith_al_libi_--_rewards_for_justice.jpg/250px-Abu_laith_al_libi_--_rewards_for_justice.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
rewrites	重写	https://thumb.wikimedia.org/wikipedia/commons/thumb/1/12/Won_bin_at_LG%E2%80%99S_NEW_CINEMA_3D_TV_REWRITES_THE_RULES_FOR_3D.jpg/250px-Won_bin_at_LG%E2%80%99S_NEW_CINEMA_3D_TV_REWRITES_THE_RULES_FOR_3D.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
rewriting	重写	https://thumb.wikimedia.org/wikipedia/commons/thumb/4/44/GraphRewriteExample.PNG/250px-GraphRewriteExample.PNG?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
rfc	RFC	https://thumb.wikimedia.org/wikipedia/commons/thumb/5/54/Waterloo_RFC_2.jpg/250px-Waterloo_RFC_2.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
richer	更丰富	https://thumb.wikimedia.org/wikipedia/commons/thumb/b/bf/Richer_de_Belleval_Pierre_1564-1632.png/250px-Richer_de_Belleval_Pierre_1564-1632.png?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
right	正确	https://thumb.wikimedia.org/wikipedia/commons/thumb/1/12/Right_Triangle_With_Labeled_Sides.png/250px-Right_Triangle_With_Labeled_Sides.png?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
risk	风险	https://thumb.wikimedia.org/wikipedia/commons/thumb/d/db/Risk_Dice_1.gif/250px-Risk_Dice_1.gif?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
risks	风险	https://thumb.wikimedia.org/wikipedia/commons/thumb/6/60/Historical_risks_and_returns.png/250px-Historical_risks_and_returns.png?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
risky	有风险	https://thumb.wikimedia.org/wikipedia/commons/thumb/4/40/Risky_Business_%281920%29_-_2.jpg/120px-Risky_Business_%281920%29_-_2.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
rituals	仪式	https://thumb.wikimedia.org/wikipedia/commons/thumb/9/9b/Gesellenarbeit.jpg/120px-Gesellenarbeit.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
roadmap	路线图	https://thumb.wikimedia.org/wikipedia/commons/thumb/8/86/Roadmap_nanocomputing_2005-2020-fr.jpg/250px-Roadmap_nanocomputing_2005-2020-fr.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
roadmaps	路线图	https://thumb.wikimedia.org/wikipedia/commons/thumb/5/53/Belayarivermap.png/250px-Belayarivermap.png?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
roads	道路	https://thumb.wikimedia.org/wikipedia/commons/thumb/9/94/Roman_Road_Moelfre_-_Bodelwyddan_-_geograph.org.uk_-_27182.jpg/250px-Roman_Road_Moelfre_-_Bodelwyddan_-_geograph.org.uk_-_27182.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
robotic	机器人	https://thumb.wikimedia.org/wikipedia/commons/thumb/6/68/Bipedaling_robotic_device.jpeg/250px-Bipedaling_robotic_device.jpeg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
role	角色	https://thumb.wikimedia.org/wikipedia/commons/thumb/4/42/Object-Role_Model_Overview.gif/250px-Object-Role_Model_Overview.gif?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
roles	角色	https://thumb.wikimedia.org/wikipedia/commons/thumb/c/c9/RPG_Toolkit_3.png/250px-RPG_Toolkit_3.png?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
roll	滚动	https://upload.wikimedia.org/wikipedia/commons/4/48/Dive_Roll_over_Table.gif?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail_unscaled
rollback	回滚	https://thumb.wikimedia.org/wikipedia/commons/thumb/b/b3/Rollback_button.png/250px-Rollback_button.png?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
rollbacks	回滚	https://thumb.wikimedia.org/wikipedia/commons/thumb/a/a4/Rollback_in_page_diff.png/250px-Rollback_in_page_diff.png?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
rollout	推出	https://thumb.wikimedia.org/wikipedia/commons/thumb/a/a6/Ab-rollout-1.png/250px-Ab-rollout-1.png?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
rollouts	推出	
room	房间	https://upload.wikimedia.org/wikipedia/commons/b/b8/Trojan_Room_coffee_pot_xcoffee.png?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail_unscaled
rooms	房间	https://thumb.wikimedia.org/wikipedia/commons/thumb/c/ce/Inside_the_Churchill_War_Rooms_%283%29_-_geograph.org.uk_-_2805951.jpg/250px-Inside_the_Churchill_War_Rooms_%283%29_-_geograph.org.uk_-_2805951.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
root	根	https://thumb.wikimedia.org/wikipedia/commons/thumb/5/54/Root-system-A1xA1.png/250px-Root-system-A1xA1.png?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
rotate	轮换	https://thumb.wikimedia.org/wikipedia/commons/thumb/d/de/Rotated_polygon.png/250px-Rotated_polygon.png?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
rotation	轮换	https://thumb.wikimedia.org/wikipedia/commons/thumb/c/c9/Rotation.png/250px-Rotation.png?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
rotations	轮换	https://thumb.wikimedia.org/wikipedia/commons/thumb/5/57/90-Degree_Rotations_in_the_Complex_Plane.png/250px-90-Degree_Rotations_in_the_Complex_Plane.png?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
rounds	轮次	https://upload.wikimedia.org/wikipedia/commons/5/5f/Mike_Rounds_2004.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail_unscaled
route	路由	https://thumb.wikimedia.org/wikipedia/commons/thumb/a/a4/National_Cycle_Route_Waymarker_-_geograph.org.uk_-_2872784.jpg/250px-National_Cycle_Route_Waymarker_-_geograph.org.uk_-_2872784.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
routes	路由	https://upload.wikimedia.org/wikipedia/commons/f/fe/Routes_9_and_32_in_Glens_Falls.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail_unscaled
routines	例程	https://upload.wikimedia.org/wikipedia/commons/b/b4/Faroe_stamp_515_everyday_life_in_the_viking_age.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail_unscaled
routing	路由	
rows	行	https://thumb.wikimedia.org/wikipedia/commons/thumb/3/3d/Cable-upright-rows-1.png/120px-Cable-upright-rows-1.png?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
rubrics	评分标准	https://thumb.wikimedia.org/wikipedia/commons/thumb/e/e1/Gradual_of_King_John_Albert.jpg/250px-Gradual_of_King_John_Albert.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
rules	规则	https://thumb.wikimedia.org/wikipedia/commons/thumb/d/db/Army_Australian_rules_football_match_at_Bougainville_from_Tribune_23_August_1945.png/250px-Army_Australian_rules_football_match_at_Bougainville_from_Tribune_23_August_1945.png?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
run	运行	https://thumb.wikimedia.org/wikipedia/commons/thumb/1/16/Run_Run_Shaw_youth.jpg/250px-Run_Run_Shaw_youth.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
runbook	运行手册	https://thumb.wikimedia.org/wikipedia/commons/thumb/a/a8/Jennifer_Lawrence_TIFF_2012.jpg/250px-Jennifer_Lawrence_TIFF_2012.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
runbooks	运行手册	https://thumb.wikimedia.org/wikipedia/commons/thumb/a/a8/Jennifer_Lawrence_TIFF_2012.jpg/250px-Jennifer_Lawrence_TIFF_2012.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
running	运行	https://thumb.wikimedia.org/wikipedia/commons/thumb/4/42/Nude_woman_jumping%2C_running_straight_high_jump_%28rbm-QP301M8-1887-155c~11%29.jpg/120px-Nude_woman_jumping%2C_running_straight_high_jump_%28rbm-QP301M8-1887-155c~11%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
runs	运行	https://thumb.wikimedia.org/wikipedia/commons/thumb/d/db/Custer_and_White_Man_Runs_Him.jpg/250px-Custer_and_White_Man_Runs_Him.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
runway	跑道	https://thumb.wikimedia.org/wikipedia/commons/thumb/4/43/Runway_marks_before_landing_treshold_04.jpg/250px-Runway_marks_before_landing_treshold_04.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
safe	安全	https://thumb.wikimedia.org/wikipedia/commons/thumb/0/06/SAFE-route.png/250px-SAFE-route.png?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
safeguards	保障	
safely	安全地	https://thumb.wikimedia.org/wikipedia/commons/thumb/1/1a/Pool_Safely_at_the_PSP_Expo_%2830893188642%29.jpg/250px-Pool_Safely_at_the_PSP_Expo_%2830893188642%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
safer	更安全	https://thumb.wikimedia.org/wikipedia/commons/thumb/2/23/Morley_Safer_at_the_64th_Annual_Peabody_Awards_%28cropped%29.jpg/250px-Morley_Safer_at_the_64th_Annual_Peabody_Awards_%28cropped%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
safety	安全	https://upload.wikimedia.org/wikipedia/commons/e/e7/Safety_Label_for_laser.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail_unscaled
sale	销售	https://thumb.wikimedia.org/wikipedia/commons/thumb/a/a7/Sale_-_Inaugurazione_tram.jpg/250px-Sale_-_Inaugurazione_tram.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
sales	销售	https://thumb.wikimedia.org/wikipedia/commons/thumb/8/8d/Tree.io_sales_screenshot.gif/250px-Tree.io_sales_screenshot.gif?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
same	相同	https://thumb.wikimedia.org/wikipedia/commons/thumb/2/21/Same_GNOME_704.png/250px-Same_GNOME_704.png?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
sample	样本	https://upload.wikimedia.org/wikipedia/commons/b/b8/Sample-3%2C_Floral.png?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail_unscaled
samples	样本	https://thumb.wikimedia.org/wikipedia/commons/thumb/8/80/Soil_samples_-_waiting_to_be_tested_-_geograph.org.uk_-_1303159.jpg/250px-Soil_samples_-_waiting_to_be_tested_-_geograph.org.uk_-_1303159.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
sanctions	制裁	https://thumb.wikimedia.org/wikipedia/commons/thumb/9/9d/Koechler-sanctions-Arabic-title.jpg/250px-Koechler-sanctions-Arabic-title.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
sandbagging	隐瞒	https://thumb.wikimedia.org/wikipedia/commons/thumb/d/d4/No_Horsing_Around_When_Sandbagging_Home_of_Miss_Rodeo_ND_DVIDS389212.jpg/250px-No_Horsing_Around_When_Sandbagging_Home_of_Miss_Rodeo_ND_DVIDS389212.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
sandbox	沙箱	
sandboxes	沙箱	https://thumb.wikimedia.org/wikipedia/commons/thumb/2/29/Sandbox.jpg/250px-Sandbox.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
sanitization	净化	https://thumb.wikimedia.org/wikipedia/commons/thumb/f/f4/Mkultra-lsd-doc.jpg/250px-Mkultra-lsd-doc.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
satisfaction	满意	https://thumb.wikimedia.org/wikipedia/commons/thumb/f/f1/Satisfaction_Poll_-_Satisfaction_by_Project.png/250px-Satisfaction_Poll_-_Satisfaction_by_Project.png?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
saturation	饱和	https://thumb.wikimedia.org/wikipedia/commons/thumb/4/41/Hsv_Saturation_Chart.png/250px-Hsv_Saturation_Chart.png?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
save	保存	https://thumb.wikimedia.org/wikipedia/commons/thumb/3/34/Save_the_Children_-_Westgate_-_geograph.org.uk_-_1701862.jpg/250px-Save_the_Children_-_Westgate_-_geograph.org.uk_-_1701862.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
saving	保存	https://thumb.wikimedia.org/wikipedia/commons/thumb/7/7b/Life_Saving_Medal.jpg/120px-Life_Saving_Medal.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
say	说	https://thumb.wikimedia.org/wikipedia/commons/thumb/e/e4/Say_Thomas_1787-1834.png/250px-Say_Thomas_1787-1834.png?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
sboms	SBOM	
scaffold	脚手架	https://thumb.wikimedia.org/wikipedia/commons/thumb/5/50/Scaffold_pole_cross_on_Am_Binnein_-_geograph.org.uk_-_1268049.jpg/250px-Scaffold_pole_cross_on_Am_Binnein_-_geograph.org.uk_-_1268049.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
scale	扩展	https://thumb.wikimedia.org/wikipedia/commons/thumb/9/91/Mars_map_scale-coloured.png/40px-Mars_map_scale-coloured.png?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
scales	扩展	
scan	扫描	https://thumb.wikimedia.org/wikipedia/commons/thumb/d/d7/CT_scan_of_lung_cancer_with_cavitation.png/250px-CT_scan_of_lung_cancer_with_cavitation.png?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
scanning	扫描	https://thumb.wikimedia.org/wikipedia/commons/thumb/b/b7/Television_Scanning_Disk.png/250px-Television_Scanning_Disk.png?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
scans	扫描	https://thumb.wikimedia.org/wikipedia/commons/thumb/3/3d/PET-MIPS-anim.gif/250px-PET-MIPS-anim.gif?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
scare	惊吓	https://thumb.wikimedia.org/wikipedia/commons/thumb/7/7c/Close_the_gate_-_First_Red_Scare_political_cartoon.jpg/250px-Close_the_gate_-_First_Red_Scare_political_cartoon.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
scenarios	场景	https://thumb.wikimedia.org/wikipedia/commons/thumb/5/59/Ventilation_scenarios_considered_in_the_microbiology_laboratory.jpg/250px-Ventilation_scenarios_considered_in_the_microbiology_laboratory.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
schedule	日程	https://thumb.wikimedia.org/wikipedia/commons/thumb/4/4d/1987_Atlanta_Falcons_Pocket_Schedule.jpg/250px-1987_Atlanta_Falcons_Pocket_Schedule.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
schedules	日程	https://thumb.wikimedia.org/wikipedia/commons/thumb/8/88/Cks_timetable_1908.png/250px-Cks_timetable_1908.png?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
scheduling	排程	https://upload.wikimedia.org/wikipedia/commons/8/86/Apt_Traf-Sched_Dom.png?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail_unscaled
schema	模式	https://thumb.wikimedia.org/wikipedia/commons/thumb/8/89/Archaeopteryx_schema_small.png/250px-Archaeopteryx_schema_small.png?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
schemas	模式	https://upload.wikimedia.org/wikipedia/commons/4/40/Dieulafoy_Schemas_minaret_tremblant.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail_unscaled
schools	学校	
scope	范围	https://thumb.wikimedia.org/wikipedia/commons/thumb/6/6c/Scope_Beck_-_geograph.org.uk_-_283912.jpg/250px-Scope_Beck_-_geograph.org.uk_-_283912.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
scopes	范围	https://thumb.wikimedia.org/wikipedia/commons/thumb/2/2d/Scopes_S75.png/250px-Scopes_S75.png?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
score	分数	https://thumb.wikimedia.org/wikipedia/commons/thumb/0/00/Score_extension_example_2.png/250px-Score_extension_example_2.png?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
scorecards	记分卡	https://thumb.wikimedia.org/wikipedia/commons/thumb/2/2c/Carte_scores_golf_aix-les-bains_2.jpg/250px-Carte_scores_golf_aix-les-bains_2.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
scores	分数	https://thumb.wikimedia.org/wikipedia/commons/thumb/9/99/1909_Pitt_scores_second_touchdown_versus_Washington_%26_Jefferson.jpg/250px-1909_Pitt_scores_second_touchdown_versus_Washington_%26_Jefferson.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
scoring	评分	https://thumb.wikimedia.org/wikipedia/commons/thumb/2/2d/Revision_Scoring_as_a_Service_logo-rev2-animated.gif/250px-Revision_Scoring_as_a_Service_logo-rev2-animated.gif?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
scrape	抓取	https://thumb.wikimedia.org/wikipedia/commons/thumb/5/5d/Tall_silver_birch_above_Scrape_Bottom%2C_New_Forest_-_geograph.org.uk_-_625125.jpg/250px-Tall_silver_birch_above_Scrape_Bottom%2C_New_Forest_-_geograph.org.uk_-_625125.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
screen	屏幕	https://thumb.wikimedia.org/wikipedia/commons/thumb/4/47/Blue_Screen_Phone.jpg/250px-Blue_Screen_Phone.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
screening	筛查	https://thumb.wikimedia.org/wikipedia/commons/thumb/c/c9/ScreeningMaster.jpg/250px-ScreeningMaster.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
screens	屏幕	https://thumb.wikimedia.org/wikipedia/commons/thumb/2/2d/Morning_Sunshine_Through_Sight_Screens_-_geograph.org.uk_-_1238960.jpg/250px-Morning_Sunshine_Through_Sight_Screens_-_geograph.org.uk_-_1238960.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
screenshots	截图	
script	脚本	https://thumb.wikimedia.org/wikipedia/commons/thumb/b/bf/Javanese_script.png/250px-Javanese_script.png?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
scripts	脚本	https://thumb.wikimedia.org/wikipedia/commons/thumb/d/de/Tai_Scripts_Sample.png/120px-Tai_Scripts_Sample.png?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
scrum	Scrum	https://thumb.wikimedia.org/wikipedia/commons/thumb/f/f8/Scrum_Bath_v_Leinster_-_January_2006_H_Cup.jpg/250px-Scrum_Bath_v_Leinster_-_January_2006_H_Cup.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
search	搜索	https://upload.wikimedia.org/wikipedia/commons/f/f6/Search_box_monobook.PNG?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail_unscaled
searchable	可搜索	https://thumb.wikimedia.org/wikipedia/commons/thumb/f/fe/Fed_search.png/250px-Fed_search.png?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
season	季节	https://thumb.wikimedia.org/wikipedia/commons/thumb/e/e6/Katrina_Kaif_at_the_opening_ceremony_of_Celebrity_Cricket_League_%28Season_3%29.jpg/250px-Katrina_Kaif_at_the_opening_ceremony_of_Celebrity_Cricket_League_%28Season_3%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
seasons	季节	https://thumb.wikimedia.org/wikipedia/commons/thumb/7/7b/%22Seasons%22_-_geograph.org.uk_-_376651.jpg/250px-%22Seasons%22_-_geograph.org.uk_-_376651.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
seating	座位	https://thumb.wikimedia.org/wikipedia/commons/thumb/c/c6/Covered_seating%2C_Ruskin_Park_SE5_-_geograph.org.uk_-_1312730.jpg/250px-Covered_seating%2C_Ruskin_Park_SE5_-_geograph.org.uk_-_1312730.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
seats	席位	https://thumb.wikimedia.org/wikipedia/commons/thumb/8/86/Seats_on_Barnet_Hill_-_geograph.org.uk_-_371010.jpg/250px-Seats_on_Barnet_Hill_-_geograph.org.uk_-_371010.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
secrecy	保密	https://thumb.wikimedia.org/wikipedia/commons/thumb/0/01/Scientific_classification%28no_text%29.png/120px-Scientific_classification%28no_text%29.png?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
secrets	密钥	https://thumb.wikimedia.org/wikipedia/commons/thumb/d/dc/Dark_Secrets_%281923%29_-_4.jpg/120px-Dark_Secrets_%281923%29_-_4.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
secure	安全	https://upload.wikimedia.org/wikipedia/commons/e/e5/Secure-digital-card-256mb.png?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail_unscaled
securely	安全地	https://upload.wikimedia.org/wikipedia/commons/c/c5/HTTPS_Everywhere_logo.png?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail_unscaled
security	安全	https://upload.wikimedia.org/wikipedia/commons/e/e9/Unstamp_security_council_3.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail_unscaled
see	看	https://upload.wikimedia.org/wikipedia/commons/3/3c/Emblem_of_the_Holy_See_%28from_Vatican_City_flag_of_the_CIA_World_Factbook%29.png?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail_unscaled
seed	种子	https://thumb.wikimedia.org/wikipedia/commons/thumb/9/9d/Millettia_pinnata_seed_and_pods.jpg/250px-Millettia_pinnata_seed_and_pods.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
segmentation	分段	https://thumb.wikimedia.org/wikipedia/commons/thumb/e/e3/Industrial_market_segmentation-2.jpg/250px-Industrial_market_segmentation-2.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
selectively	有选择地	https://thumb.wikimedia.org/wikipedia/commons/thumb/f/f5/Free-Fatty-Acid-Induced-PP2A-Hyperactivity-Selectively-Impairs-Hepatic-Insulin-Action-on-Glucose-pone.0027424.g008.jpg/250px-Free-Fatty-Acid-Induced-PP2A-Hyperactivity-Selectively-Impairs-Hepatic-Insulin-Action-on-Glucose-pone.0027424.g008.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
self	自己	https://thumb.wikimedia.org/wikipedia/commons/thumb/c/c4/Self_diagram.gif/250px-Self_diagram.gif?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
