word	zh	image
tokenization	令牌化	https://thumb.wikimedia.org/wikipedia/commons/thumb/a/a4/All-Wiki_Weighted_Tokenization_Accuracy.png/250px-All-Wiki_Weighted_Tokenization_Accuracy.png?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
tokenize	令牌化	https://thumb.wikimedia.org/wikipedia/commons/thumb/4/4f/Kyiv_Metro_token.jpg/250px-Kyiv_Metro_token.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
tokens	令牌	https://upload.wikimedia.org/wikipedia/commons/8/82/Cambodian_Lotus_Tokens_-_Scott_Semans_06.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail_unscaled
tone	语气	
too	太	https://thumb.wikimedia.org/wikipedia/commons/thumb/6/6a/All_This_and_Heaven_Too_trailer.JPG/250px-All_This_and_Heaven_Too_trailer.JPG?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
tool	工具	https://thumb.wikimedia.org/wikipedia/commons/thumb/f/f6/Skimmer_Tool_%28PSF%29.png/250px-Skimmer_Tool_%28PSF%29.png?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
tooling	工具	https://thumb.wikimedia.org/wikipedia/commons/thumb/1/13/Tooling_mortar_joints.jpg/250px-Tooling_mortar_joints.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
tools	工具	https://thumb.wikimedia.org/wikipedia/commons/thumb/1/1b/Pitcairn_tools_1900_photo.png/120px-Pitcairn_tools_1900_photo.png?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
top	顶部	https://upload.wikimedia.org/wikipedia/commons/3/3c/TOP_signature.png?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail_unscaled
topic	主题	https://thumb.wikimedia.org/wikipedia/commons/thumb/e/e1/Basic_topic_selection-How_to_navigate_to_topic_suggestions_on_CX_mobile.gif/120px-Basic_topic_selection-How_to_navigate_to_topic_suggestions_on_CX_mobile.gif?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
topics	主题	https://thumb.wikimedia.org/wikipedia/commons/thumb/3/3c/Topics-User_Funnel.png/250px-Topics-User_Funnel.png?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
topology	拓扑	https://upload.wikimedia.org/wikipedia/commons/2/2f/Emulab_topology.png?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail_unscaled
touching	触及	https://thumb.wikimedia.org/wikipedia/commons/thumb/7/7c/Touching_Souls_dedication_-_geograph.org.uk_-_277330.jpg/250px-Touching_Souls_dedication_-_geograph.org.uk_-_277330.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
tough	艰难	https://thumb.wikimedia.org/wikipedia/commons/thumb/1/1a/Cushnie_and_Tough_Parish_Church_-_geograph.org.uk_-_613983.jpg/250px-Cushnie_and_Tough_Parish_Church_-_geograph.org.uk_-_613983.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
toward	朝向	
town	城镇	https://thumb.wikimedia.org/wikipedia/commons/thumb/4/49/Medieval_town.png/250px-Medieval_town.png?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
tracing	追踪	https://thumb.wikimedia.org/wikipedia/commons/thumb/5/5f/Van_Gogh_tracing_for_The_Courtesan.jpeg/120px-Van_Gogh_tracing_for_The_Courtesan.jpeg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
track	跟踪	https://thumb.wikimedia.org/wikipedia/commons/thumb/6/60/Track_to_Field_Barn_-_geograph.org.uk_-_425141.jpg/250px-Track_to_Field_Barn_-_geograph.org.uk_-_425141.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
trackers	跟踪器	https://thumb.wikimedia.org/wikipedia/commons/thumb/c/cd/The_searchers_Ford_Trailer_screenshot_%2813-crop%29.jpg/250px-The_searchers_Ford_Trailer_screenshot_%2813-crop%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
tracking	跟踪	https://upload.wikimedia.org/wikipedia/commons/0/0e/Satellite_tracking_geometry.png?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail_unscaled
tracks	跟踪	https://thumb.wikimedia.org/wikipedia/commons/thumb/c/cb/Tyre_Tracks_-_geograph.org.uk_-_94592.jpg/250px-Tyre_Tracks_-_geograph.org.uk_-_94592.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
trade	交易	https://thumb.wikimedia.org/wikipedia/commons/thumb/d/d3/Obsidian_trade_%28IV_millennium_BC%29.png/250px-Obsidian_trade_%28IV_millennium_BC%29.png?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
trademarks	商标	https://upload.wikimedia.org/wikipedia/commons/2/29/Red-TM-symbol.PNG?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail_unscaled
tradeoffs	权衡	https://thumb.wikimedia.org/wikipedia/commons/thumb/2/2a/Eedverbond.gif/250px-Eedverbond.gif?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
traffic	流量	https://thumb.wikimedia.org/wikipedia/commons/thumb/b/b7/Queuing_traffic_on_the_A3_approaching_the_M25_at_Wisley_-_geograph.org.uk_-_4576150.jpg/250px-Queuing_traffic_on_the_A3_approaching_the_M25_at_Wisley_-_geograph.org.uk_-_4576150.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
trails	痕迹	
train	训练	https://thumb.wikimedia.org/wikipedia/commons/thumb/c/c0/Dotto_Train%2C_Esplanade_-_geograph.org.uk_-_530756.jpg/250px-Dotto_Train%2C_Esplanade_-_geograph.org.uk_-_530756.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
trained	已训练	https://thumb.wikimedia.org/wikipedia/commons/thumb/6/6c/Special_meeting_at_the_Women%27s_Teacher_Training_Institute_in_Kabul.jpg/250px-Special_meeting_at_the_Women%27s_Teacher_Training_Institute_in_Kabul.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
training	培训	https://thumb.wikimedia.org/wikipedia/commons/thumb/6/6c/Special_meeting_at_the_Women%27s_Teacher_Training_Institute_in_Kabul.jpg/250px-Special_meeting_at_the_Women%27s_Teacher_Training_Institute_in_Kabul.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
trains	训练	https://thumb.wikimedia.org/wikipedia/commons/thumb/3/35/Planes%2C_Trains_and_Automobiles_-_geograph.org.uk_-_324569.jpg/250px-Planes%2C_Trains_and_Automobiles_-_geograph.org.uk_-_324569.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
transactional	事务	https://thumb.wikimedia.org/wikipedia/commons/thumb/b/bc/TransactionalAnalysis.gif/250px-TransactionalAnalysis.gif?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
transactions	交易	https://upload.wikimedia.org/wikipedia/commons/3/3a/Philosophical_Transactions_-_Volume_013_-_p172b.png?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail_unscaled
transcripts	文字记录	https://thumb.wikimedia.org/wikipedia/commons/thumb/5/58/C4orf21_model_as_proposed_by_Phyre_2.0._Regulator_of_nonsense_transcripts._Hydrolase..png/250px-C4orf21_model_as_proposed_by_Phyre_2.0._Regulator_of_nonsense_transcripts._Hydrolase..png?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
transfer	转移	https://thumb.wikimedia.org/wikipedia/commons/thumb/6/60/Transfer_function.png/250px-Transfer_function.png?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
transform	转换	https://upload.wikimedia.org/wikipedia/commons/e/e4/Lorentz_transform_of_world_line.gif?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail_unscaled
transforms	转换	https://thumb.wikimedia.org/wikipedia/commons/thumb/6/6d/DIT-FFT-butterfly1.png/250px-DIT-FFT-butterfly1.png?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
transit	传输	
transitions	切换	https://thumb.wikimedia.org/wikipedia/commons/thumb/c/cb/Alternative_stable_states%2C_critical_transitions%2C_and_the_direction_of_critical_slowing_down.png/250px-Alternative_stable_states%2C_critical_transitions%2C_and_the_direction_of_critical_slowing_down.png?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
translate	翻译	https://thumb.wikimedia.org/wikipedia/commons/thumb/7/75/Translate_manual_-_Combating_vandalism_-_1._Translate_tab.png/250px-Translate_manual_-_Combating_vandalism_-_1._Translate_tab.png?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
translation	翻译	https://thumb.wikimedia.org/wikipedia/commons/thumb/b/bd/Translation_geometry2.png/250px-Translation_geometry2.png?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
translations	翻译	https://thumb.wikimedia.org/wikipedia/commons/thumb/7/7c/Published_translations_do_not_show_a_user%27s_translations_but_are_falsely_linked_as_%22translations%22_in_dropdown_%28de%29.png/250px-Published_translations_do_not_show_a_user%27s_translations_but_are_falsely_linked_as_%22translations%22_in_dropdown_%28de%29.png?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
transparent	透明	https://upload.wikimedia.org/wikipedia/commons/9/9e/Inov-8-Logo-White-Transparent-3.png?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail_unscaled
trap	陷阱	https://thumb.wikimedia.org/wikipedia/commons/thumb/3/3f/Beaver_trap_1892.jpg/250px-Beaver_trap_1892.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
travel	旅行	https://upload.wikimedia.org/wikipedia/commons/a/ac/Time-travel-illustration3.gif?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail_unscaled
treasury	资金	https://upload.wikimedia.org/wikipedia/commons/d/d1/South_Wing_Treasury_Capitol.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail_unscaled
treat	对待	https://thumb.wikimedia.org/wikipedia/commons/thumb/2/2f/Robert_Treat_Paine_portrait.jpg/250px-Robert_Treat_Paine_portrait.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
tree	树	https://thumb.wikimedia.org/wikipedia/commons/thumb/4/4e/T-tree_Node_Structure.png/250px-T-tree_Node_Structure.png?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
trees	树	
trends	趋势	https://thumb.wikimedia.org/wikipedia/commons/thumb/8/8c/Google_Trends_Logo.png/250px-Google_Trends_Logo.png?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
triage	分诊	https://thumb.wikimedia.org/wikipedia/commons/thumb/b/b4/Renovated_triage-lavoir-de-peronnes_hainaut_belgium_2010_march_DSC3816.jpg/250px-Renovated_triage-lavoir-de-peronnes_hainaut_belgium_2010_march_DSC3816.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
trial	试验	https://thumb.wikimedia.org/wikipedia/commons/thumb/7/77/Friedrich_Jeckeln_on_trial.jpg/250px-Friedrich_Jeckeln_on_trial.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
trials	试验	https://thumb.wikimedia.org/wikipedia/commons/thumb/e/e8/Sheepdog_trials_site%2C_Inverlochlarig_-_geograph.org.uk_-_1534980.jpg/250px-Sheepdog_trials_site%2C_Inverlochlarig_-_geograph.org.uk_-_1534980.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
tricks	技巧	https://thumb.wikimedia.org/wikipedia/commons/thumb/e/eb/Tricks_n_Treats.png/250px-Tricks_n_Treats.png?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
trigger	触发	https://thumb.wikimedia.org/wikipedia/commons/thumb/c/c7/Wiki-trigger-schmitt2.png/250px-Wiki-trigger-schmitt2.png?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
truncation	截断	https://thumb.wikimedia.org/wikipedia/commons/thumb/a/a8/Truncated_bladelet.png/250px-Truncated_bladelet.png?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
trust	信任	https://thumb.wikimedia.org/wikipedia/commons/thumb/b/b3/White_trust_with_red_banners_in_back.png/250px-White_trust_with_red_banners_in_back.png?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
trusts	信任	https://thumb.wikimedia.org/wikipedia/commons/thumb/e/ea/Standard_Trusts_Co_Bldg_Saskatoon_exterior.png/250px-Standard_Trusts_Co_Bldg_Saskatoon_exterior.png?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
trustworthy	可信	https://thumb.wikimedia.org/wikipedia/commons/thumb/2/28/Safe_in_Trustworthy_hands_-_geograph.org.uk_-_1208726.jpg/250px-Safe_in_Trustworthy_hands_-_geograph.org.uk_-_1208726.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
truth	事实	https://thumb.wikimedia.org/wikipedia/commons/thumb/a/a6/Day%2C_Fred_Holland_%281864-1933%29_-_1898_-_Beauty_is_Truth%2C_Truth_is_Beauty.jpg/250px-Day%2C_Fred_Holland_%281864-1933%29_-_1898_-_Beauty_is_Truth%2C_Truth_is_Beauty.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
try	尝试	https://upload.wikimedia.org/wikipedia/commons/d/d7/Try_Sutrisno.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail_unscaled
ttls	TTL	https://thumb.wikimedia.org/wikipedia/commons/thumb/8/83/TTL.png/250px-TTL.png?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
tuesday	周二	https://thumb.wikimedia.org/wikipedia/commons/thumb/5/5d/Red_Jinn-King_of_Tuesday.png/250px-Red_Jinn-King_of_Tuesday.png?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
tune	调整	https://upload.wikimedia.org/wikipedia/commons/2/2c/Ben_Tune_cropped.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail_unscaled
turn	变成	https://thumb.wikimedia.org/wikipedia/commons/thumb/e/e7/TAR_U-Turn_clue.png/120px-TAR_U-Turn_clue.png?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
turning	转变	https://thumb.wikimedia.org/wikipedia/commons/thumb/6/6d/Malm%C3%B6_Turning_Torso.JPG/250px-Malm%C3%B6_Turning_Torso.JPG?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
turns	变成	https://thumb.wikimedia.org/wikipedia/commons/thumb/1/1c/Magenta_Turns_to_Red_-_geograph.org.uk_-_776984.jpg/250px-Magenta_Turns_to_Red_-_geograph.org.uk_-_776984.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
tutorials	教程	https://thumb.wikimedia.org/wikipedia/commons/thumb/e/e5/Text-book_of_comparative_anatomy_%281898%29_%2814592418960%29.jpg/120px-Text-book_of_comparative_anatomy_%281898%29_%2814592418960%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
twice	两次	https://thumb.wikimedia.org/wikipedia/commons/thumb/b/bf/Twice_Dance_the_Night_Away_-_logo.png/250px-Twice_Dance_the_Night_Away_-_logo.png?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
twins	双生	
two	二	https://thumb.wikimedia.org/wikipedia/commons/thumb/0/07/Number_2_in_Assamese_language.png/250px-Number_2_in_Assamese_language.png?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
type	类型	https://thumb.wikimedia.org/wikipedia/commons/thumb/5/5e/Chinese_Type_039A_submarine.jpg/250px-Chinese_Type_039A_submarine.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
types	类型	https://thumb.wikimedia.org/wikipedia/commons/thumb/a/a0/Types_of_doors.png/120px-Types_of_doors.png?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
typing	输入	https://thumb.wikimedia.org/wikipedia/commons/thumb/9/9d/Typingofthedead.jpg/250px-Typingofthedead.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
typologies	类型	https://thumb.wikimedia.org/wikipedia/commons/thumb/a/a8/Typologies_du_travail_et_%C3%A9conomies_correspondantes.jpg/250px-Typologies_du_travail_et_%C3%A9conomies_correspondantes.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
ui	界面	
unambiguous	无歧义	https://thumb.wikimedia.org/wikipedia/commons/thumb/2/21/Spinning_Dancer.gif/250px-Spinning_Dancer.gif?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
unanswered	未回答	https://thumb.wikimedia.org/wikipedia/commons/thumb/7/7a/Mentor_dashboard_mobile_unanswered_questions.png/120px-Mentor_dashboard_mobile_unanswered_questions.png?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
unblock	解除阻塞	https://thumb.wikimedia.org/wikipedia/commons/thumb/e/e7/CSVLoader_Unblock.jpg/250px-CSVLoader_Unblock.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
unclaimed	未认领	https://thumb.wikimedia.org/wikipedia/commons/thumb/a/a2/Aviso_CRCFP_Leilao_S._Apolonia_-_Diario_Illustrado_330_1873.jpg/60px-Aviso_CRCFP_Leilao_S._Apolonia_-_Diario_Illustrado_330_1873.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
unclear	不清	https://thumb.wikimedia.org/wikipedia/commons/thumb/0/0d/Antigono6_%28Joseph_Schuster%29_%28role_unclear%29.jpg/250px-Antigono6_%28Joseph_Schuster%29_%28role_unclear%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
under	在下	
understand	理解	https://upload.wikimedia.org/wikipedia/commons/9/92/Please_understand_me_cover.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail_unscaled
understandable	可理解	https://thumb.wikimedia.org/wikipedia/commons/thumb/9/98/Grasp.jpg/250px-Grasp.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
undo	撤销	https://upload.wikimedia.org/wikipedia/commons/0/08/WikEd_undo_all.png?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail_unscaled
unfinished	未完成	https://thumb.wikimedia.org/wikipedia/commons/thumb/7/7a/Unfinished_game_-_geograph.org.uk_-_604493.jpg/250px-Unfinished_game_-_geograph.org.uk_-_604493.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
ungated	无门槛	https://thumb.wikimedia.org/wikipedia/commons/thumb/7/76/Footpath_towards_Kinder_Reservoir%2C_Booth_-_geograph.org.uk_-_222373.jpg/250px-Footpath_towards_Kinder_Reservoir%2C_Booth_-_geograph.org.uk_-_222373.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
unhealthy	不健康	https://thumb.wikimedia.org/wikipedia/commons/thumb/6/6e/Unhealthy_looking_Burn%5E_-_geograph.org.uk_-_616592.jpg/250px-Unhealthy_looking_Burn%5E_-_geograph.org.uk_-_616592.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
unique	唯一	https://thumb.wikimedia.org/wikipedia/commons/thumb/4/4c/Unique_Photo_logo.jpg/250px-Unique_Photo_logo.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
unit	单元	https://thumb.wikimedia.org/wikipedia/commons/thumb/b/bc/Unit_731_-_Complex.jpg/250px-Unit_731_-_Complex.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
units	单元	https://thumb.wikimedia.org/wikipedia/commons/thumb/2/23/Natural_units_speed_of_light_we.png/250px-Natural_units_speed_of_light_we.png?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
unlock	解锁	https://upload.wikimedia.org/wikipedia/commons/3/31/Unlocked.png?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail_unscaled
unlocked	已解锁	
unofficial	非官方	https://thumb.wikimedia.org/wikipedia/commons/thumb/f/fa/Unofficial_entrance_-_geograph.org.uk_-_278092.jpg/250px-Unofficial_entrance_-_geograph.org.uk_-_278092.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
unsafe	不安全	https://thumb.wikimedia.org/wikipedia/commons/thumb/c/c6/Northbourne%2C_this_postbox_is_unsafe_-_geograph.org.uk_-_3977820.jpg/250px-Northbourne%2C_this_postbox_is_unsafe_-_geograph.org.uk_-_3977820.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
unsubscribe	退订	https://thumb.wikimedia.org/wikipedia/commons/thumb/0/06/Unsubscribe_from_the_governor_from_the_German_land.png/120px-Unsubscribe_from_the_governor_from_the_German_land.png?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
until	直到	https://thumb.wikimedia.org/wikipedia/commons/thumb/e/e9/Imperial_Iranian_Air_Force_OR-2_-_Sarjukhe_%28until_1962%29.gif/120px-Imperial_Iranian_Air_Force_OR-2_-_Sarjukhe_%28until_1962%29.gif?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
unused	未使用	https://thumb.wikimedia.org/wikipedia/commons/thumb/a/a5/Unused_pylon_near_Lode_-_geograph.org.uk_-_110057.jpg/250px-Unused_pylon_near_Lode_-_geograph.org.uk_-_110057.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
unwanted	unwanted	https://upload.wikimedia.org/wikipedia/commons/d/d4/Unwanted_Witness.png?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail_unscaled
up	上	
update	更新	https://thumb.wikimedia.org/wikipedia/commons/thumb/7/7d/Screenshot-Update_Manager.png/250px-Screenshot-Update_Manager.png?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
updated	已更新	https://thumb.wikimedia.org/wikipedia/commons/thumb/6/66/Missouri_in_United_States_%28updated%29.png/250px-Missouri_in_United_States_%28updated%29.png?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
updates	更新	https://thumb.wikimedia.org/wikipedia/commons/thumb/f/f8/Sparkle_Test_App_Check_for_updates_on_startup%3F.png/250px-Sparkle_Test_App_Check_for_updates_on_startup%3F.png?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
upgrade	升级	https://thumb.wikimedia.org/wikipedia/commons/thumb/3/33/AEH52_Econet_Upgrade_open_box.jpg/250px-AEH52_Econet_Upgrade_open_box.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
upgrades	升级	
uplink	上行	https://thumb.wikimedia.org/wikipedia/commons/thumb/d/d4/Uplink_y_Downlink.jpg/250px-Uplink_y_Downlink.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
uploads	上传	https://upload.wikimedia.org/wikipedia/commons/b/bf/Fairytale_upload.png?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail_unscaled
ups	上升	https://thumb.wikimedia.org/wikipedia/commons/thumb/b/b7/Off_line_ups.png/250px-Off_line_ups.png?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
upside	上行	https://thumb.wikimedia.org/wikipedia/commons/thumb/4/41/Upside_Down_Road_Sign_-_geograph.org.uk_-_1045692.jpg/250px-Upside_Down_Road_Sign_-_geograph.org.uk_-_1045692.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
uptime	正常运行	https://thumb.wikimedia.org/wikipedia/commons/thumb/2/2b/XO_classroom_network.jpg/250px-XO_classroom_network.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
urgent	紧急	https://thumb.wikimedia.org/wikipedia/commons/thumb/8/88/URGENT_TAXIS%2C_Omagh_-_geograph.org.uk_-_137935.jpg/120px-URGENT_TAXIS%2C_Omagh_-_geograph.org.uk_-_137935.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
urging	敦促	https://thumb.wikimedia.org/wikipedia/commons/thumb/7/78/Bishop_Tuigg_urging_the_Pittsburgh_rioters_to_desist.jpg/250px-Bishop_Tuigg_urging_the_Pittsburgh_rioters_to_desist.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
usable	可用	https://upload.wikimedia.org/wikipedia/commons/0/00/Usability_Fader.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail_unscaled
usage	用量	https://thumb.wikimedia.org/wikipedia/commons/thumb/9/98/Rabaska_Usage_Contemporain.jpg/250px-Rabaska_Usage_Contemporain.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
use	使用	https://thumb.wikimedia.org/wikipedia/commons/thumb/1/12/Function_Extremes.png/250px-Function_Extremes.png?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
used	已使用	
useful	有用	https://thumb.wikimedia.org/wikipedia/commons/thumb/5/56/Live_to_be_Useful_%28001%29.png/250px-Live_to_be_Useful_%28001%29.png?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
user	用户	https://upload.wikimedia.org/wikipedia/commons/c/c7/User-FastFission-brain.gif?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail_unscaled
users	用户	https://thumb.wikimedia.org/wikipedia/commons/thumb/a/ad/Consider_Other_Users_-_geograph.org.uk_-_1160255.jpg/250px-Consider_Other_Users_-_geograph.org.uk_-_1160255.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
uses	使用	https://thumb.wikimedia.org/wikipedia/commons/thumb/4/44/Blason-fr-ville-Uzes-3D.png/250px-Blason-fr-ville-Uzes-3D.png?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
using	使用	https://thumb.wikimedia.org/wikipedia/commons/thumb/d/d5/Freqdoublermade_using_triodes.png/250px-Freqdoublermade_using_triodes.png?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
utc	UTC	https://thumb.wikimedia.org/wikipedia/commons/thumb/d/d8/UTC_hue4map_X_region_Africa.png/250px-UTC_hue4map_X_region_Africa.png?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
vacancy	空缺	https://thumb.wikimedia.org/wikipedia/commons/thumb/4/40/Vacancy_diffusion.gif/250px-Vacancy_diffusion.gif?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
